league|match_id|player_id|Shot_metrics.distance|Shot_metrics.average_distance|Shot_metrics.shots_on_goal|Shot_metrics.accuracy|Shot_metrics.goals|Shot_metrics.goals_per_attempt|Shot_metrics.shot_time|Shot_metrics.shot_time_period|Shot_metrics.body_part_shots|Pass_metrics.distances|Pass_metrics.success|Pass_metrics.success rate|Pass_metrics.assists|Pass_metrics.num assists|Pass_metrics.key_pass_event|Pass_metrics.key_pass_time|Pass_metrics.key_pass_period|Foul_metrics.fouls_committed|Foul_metrics.fouls_committed_time|Foul_metrics.fouls_committed_period|Foul_metrics.fouls_recieved|Foul_metrics.fouls_recieved_time|Foul_metrics.fouls_recieved_period|Foul_metrics.yellow_cards|Foul_metrics.yellow_cards_time|Foul_metrics.yellow_cards_period|Foul_metrics.red_cards|Foul_metrics.red_cards_time|Foul_metrics.red_cards_period
france|2500686|28529|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[14.3        13.89748179 21.45600149 23.54761134 30.74121826 27.35329048
 10.65082156 20.98362457 31.6539492   7.1063352  11.72401382 16.2788206
 17.39252713 26.73579062 21.99892043 18.19484817  9.99512381 34.63899537
 16.14225821 14.19894362  6.64247695 15.35871088 29.16028978 16.51703666
 30.20496648 56.19332701 40.78262498 16.14744562 22.19059485 13.89505308
 11.38463877 10.72800075 13.22128965 23.55       19.42427605 30.36379423
 25.47724475 23.54761134 22.63299582 53.98342338]"|"[1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
 1 1 1]"|0.825|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"|0|['Cross' 'Smart pass' 'Smart pass']|[40.87439015 28.79999028 41.4425348 ]|['1H' '2H' '2H']|0|[]|[]|1|[45.350185499999995]|['2H']|0|[]|[]|0|[]|[]
france|2500686|26389|[6.85]|6.85|[1]|1.0|[1]|1.0|[26.13508057]|['1H']|['right']|"[ 5.36400037 20.03596766  8.92692556 10.34456379 31.69546498 20.47950195
 21.11421322  8.05744997 11.20591362 20.85215816 33.67862824 46.50325257
 15.56349896 55.54358649 15.97623235 15.08011936  9.30053762 27.
 20.75307206 20.55       14.91383586 21.39369066 11.28505649 20.91895074
 26.75892375]"|[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1]|0.88|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[29.30028228]|['1H']|4|[ 2.88798405 43.79820457 41.63868443 44.28126517]|['1H' '1H' '2H' '2H']|1|[39.055812716666665]|['2H']|1|[44.28126517]|['2H']|0|[]|[]
france|2500686|26265|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 7.81600921 16.2788206  36.5        27.55449147 25.3444274  23.87074569
 13.63277301 27.29564984 11.          9.88382517 21.39369066 23.2165889
 39.13936637  6.97298358 10.58642999  8.1394103  25.33554815 20.55
 36.25796464 24.93270944  7.09947181 22.31731391 14.57737974  5.70087713
  6.84762733  5.55090083 11.09064921 16.52755275 13.67808466 10.55746182
 33.03407332 20.43899459 30.16409289 23.12487838 21.27328136 23.06382449
  9.30053762 31.75928998 17.99506877 22.01278038]"|"[1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 0 0
 1 1 1]"|0.725|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"|0|['Cross' 'Cross']|[4.81930952 8.35906213]|['1H' '1H']|2|[14.4984465  47.14165902]|['2H' '2H']|1|[40.64012949999999]|['2H']|0|[]|[]|0|[]|[]
france|2500686|26245|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[37.86304267 28.6836626  48.2        69.00355063 71.01388949 19.21099945
 14.35696695 12.88691197 58.02501616 19.81419945 39.08004606 10.58642999
 43.22004743 17.97247896]"|[1 1 1 0 1 1 1 1 1 1 1 1 0 1]|0.8571428571428571|[0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|26086|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[35.31858576 12.18862174 25.57640514 20.54288198 34.51753178 19.531001
 19.43765675 35.93080155 13.7        32.5487711  18.7        14.82573776
 11.85326959 38.14459333 23.9726928  38.26277564 14.4188245  43.99784086
  8.8        10.5         7.73643975 30.80913014 41.25       22.61774746
 36.23951573 18.         21.29841543 48.98828942 24.02519511 29.70946819
  4.99524774 27.75       39.39952411 22.98891037 31.5192005  34.23171045
 12.90968629 19.62371015 17.8392825  37.15928552 26.4425793 ]"|"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 0]"|0.926829268292683|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0]"|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|0|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[]|[]|0.0|[]|0|[]|[]|[]|1|[30.72245153]|['1H']|1|[20.989457033333334]|['1H']|0|[]|[]|0|[]|[]
france|2500686|274344|[31.53097683 30.00416638]|30.767571604835116|[0 0]|0.0|[0 0]|0.0|[34.54928555 36.92462953]|['1H' '2H']|['right' 'right']|"[24.21161911 19.8        55.80907184 26.61620747 21.13030998 25.8389725
 19.531001   21.49790687 48.36279562 30.05395149 23.54761134 22.2049544
 21.45       25.56247249 29.62785851 23.58966935 27.24926605  8.1394103
 15.55667059 30.87996924 21.11492363 16.83931412 22.63299582  8.05744997
 14.611297   25.20495983 17.39252713 28.83006243 18.88094277  3.90800461
  9.81185507 31.0632017  15.4728795  27.54087871 11.46309295 18.60302395
 25.8389725  27.68578155 39.76521721 18.16617736 18.7        19.8776885
 20.14795275 15.02697574 35.40413111 14.89471383 29.65147551 57.51556311
 14.611297   33.16458955  8.69540108 28.60983223 35.06155302 40.94801582
 21.37896162 20.26949679 16.50916412]"|"[1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0]"|0.8596491228070176|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|['Cross']|[31.10046963]|['1H']|2|[10.09902898 21.11727698]|['2H' '2H']|2|[23.131968233333335, 44.28126516666667]|['1H', '2H']|0|[]|[]|0|[]|[]
france|2500686|258263|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[19.21099945 18.75       21.11492363 26.63719204 25.56760646 23.58076547
 21.29841543  9.92836845 26.61620747  9.76165969 26.02983865 25.56760646
 30.73308478 37.7        11.38463877 19.36498128 47.7600513  29.76260237
 23.27600696  9.88382517 24.4        29.76260237 28.58478616  4.34770054
 47.73300745 21.73298185 14.35696695 24.79016942 37.5644779  22.29910312
 31.0632017  23.51068906 13.20037878 25.59472602 11.19430659 12.46635472
 33.42906669 49.95810745 27.59189192 34.57007376 10.24707275 15.20690633
  6.7683085  16.5        24.37339738  6.97298358 45.32394511 15.97623235
 22.60729971 24.21161911  5.55090083 25.56247249 25.59472602 19.99024762
 24.97623871 16.27029502 21.86098122 21.83437657 24.70956293 16.02061172
 14.43121616 31.26403685]"|"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 0 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1]"|0.9032258064516129|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|[]|[]|[]|1|[18.75423362]|['2H']|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|3573|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[31.46823796 10.87474138 30.82859874 16.27029502 22.01272359 45.69980853
 27.54287567 21.11492363 70.85635116 47.97783342 11.19430659 23.33452378
 32.0407553  33.76792117 31.25943857 18.7        18.52997572  9.06697303
 39.62839891 26.21187708 24.88920449 26.02983865  9.44047139 18.3663415
 47.21760794 20.18792956 33.45519392 10.54751155 14.2126704  26.09027597
 17.30758504  9.76165969 20.18792956  8.1394103  36.4931843  25.17459036
 14.611297   15.56606887 17.6638048  16.74096771 12.1        17.56281583
 17.8392825  31.0632017  24.12488342 60.87119598 17.12921481 18.63893774
 27.01184925 26.61620747 17.12921481  6.97298358 19.99024762 15.73411898
 23.89712326 16.04400199 71.95917245]"|"[1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1]"|0.8596491228070176|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|[]|[]|[]|0|[]|[]|2|[37.33623358333333, 31.968265133333333]|['1H', '2H']|0|[]|[]|0|[]|[]
france|2500686|25632|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[42.92621577 28.67647119 61.08537059 42.19004622 14.25798022 23.9726928
 54.68832142 30.16044595 11.02553854 45.8978213  17.77104386 25.5472112
 52.42032049 61.82889697 62.7        67.65123798 25.69382221 24.30437203
 24.37339738 33.72180304 64.58978247]"|[0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]|0.9047619047619048|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|276920|[27.97896531]|27.978965313249166|[0]|0.0|[0]|0.0|[30.0142013]|['1H']|['right']|"[18.7         9.58592719 11.77380567  8.43341568 13.31352696  5.36400037
 40.98966333 11.46309295 18.52997572 19.99024762 18.89053996 17.28503688
 20.55       12.44548111 13.89748179 19.77725967 16.82676439 10.56515499
 12.30741646 17.5314717   3.75        8.53829608  2.66270539 26.82950801
 12.90968629 27.35329048 34.30557535 14.89471383 43.55066016 16.14225821
 17.6638048  15.16047493 14.89471383 18.13394607  5.69231939  6.20100798
 13.50592463 17.97247896  2.66270539 19.42298896 12.12322152  8.26377638
 15.56606887  8.8319024  10.5       ]"|"[1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 0 0 1 1 1 1 1 1]"|0.8444444444444444|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"|0|['Smart pass']|[3.73041092]|['1H']|0|[]|[]|3|[13.006850783333334, 31.1692739, 24.1983308]|['1H', '1H', '2H']|0|[]|[]|0|[]|[]
france|2500686|300485|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 2.2        12.44548111 16.27029502 10.69684533 21.86915636 67.5
 13.53661701 18.20823989 16.04400199 18.44756081 21.73850271 60.33655608
 10.34456379  8.88552193 24.64391406  7.09947181  7.98811617  9.35
 15.56349896 19.27200042 17.74091317 15.08011936 17.56281583 23.54761134
 16.64602055  6.85       54.67003292  6.65676348 21.49790687 20.51712699
  8.92692556 16.38780034  3.62491379  9.99512381 36.73993059 11.56243919
 30.16044595 15.18189711  8.92692556 11.46309295]"|"[1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0
 1 1 0]"|0.8|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]"|1|['Cross' 'Cross' 'Smart pass' 'Assist' 'Cross' 'Smart pass' 'Cross']|"[17.94001105 18.8625289   3.17078548  6.81233792 15.22463678 26.71207565
 28.83705242]"|['1H' '1H' '2H' '2H' '2H' '2H' '2H']|1|[23.13196823]|['1H']|4|[1.14368995, 40.36978921666666, 10.099028983333332, 17.047930966666673]|['1H', '1H', '2H', '2H']|0|[]|[]|0|[]|[]
france|2500686|27646|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 6.26498204 11.46309295 22.01278038 27.08948135 15.55667059 45.96368131
 50.13703721 28.51596044 10.56515499 16.14225821  4.64865572  8.5646074
 46.98787078 37.38796598 45.81006985 31.93524699  9.99049548  6.65676348
  5.78121959 12.12322152 37.87822594 18.19484817 15.16047493 33.30540497
  4.99524774 13.89748179 16.09200112 37.71806596 10.69684533 12.19262072
 22.9261859  14.57737974 23.89712326 46.59839053]"|[0 1 1 1 1 1 0 1 1 1 0 0 0 0 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1]|0.7352941176470589|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Smart pass']|[10.04937873 16.80538802]|['1H' '2H']|2|[ 1.14368995 17.04793097]|['1H' '2H']|0|[]|[]|1|[17.04793097]|['2H']|0|[]|[]
france|2500686|27958|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[22.01272359 19.63899183  2.66270539  9.9        19.63899183 53.94694153
  9.29731144 20.71237553 12.88691197 18.12898232 25.31111416 33.49641772
 14.29239308 11.85326959 11.56243919 12.52247979 47.54219179 39.53795645
 18.85       18.60302395  5.5        18.3663415   8.53829608 10.69684533
 20.95375861 19.17185437  8.91852006 16.86090152 36.67505965 13.31352696
  3.62491379 34.87839589  2.50449596  1.86010752 26.37972706 18.
  8.19390017 36.45394355 11.46309295 23.76972865 12.12322152 27.39050931
 11.46309295  9.56569391  3.62491379 20.68912758 13.94596716 34.78505426
 70.02301407 36.05832082 47.59046648 33.58362696 35.20798915]"|"[1 1 0 0 1 0 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1
 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1]"|0.7169811320754716|"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"|0|['Cross' 'Cross' 'Cross' 'Cross' 'Cross']|[12.30720642 17.26586445 22.89313793  4.78754685 25.56924213]|['1H' '1H' '1H' '2H' '2H']|2|[19.82041342 41.12791283]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|274970|[7.73643975]|7.736439749652291|[1]|1.0|[1]|1.0|[6.84236715]|['2H']|['right']|"[11.02553854  2.50449596 19.27200042 22.46936804  6.97298358 22.38861318
 24.88920449]"|[1 1 0 1 1 0 1]|0.7142857142857143|[0 0 0 0 0 0 0]|0|['Smart Pass']|[26.24542573]|['2H']|1|[43.63694573]|['1H']|1|[20.989457033333334]|['1H']|0|[]|[]|0|[]|[]
france|2500686|26044|[29.41262484]|29.412624840364042|[0]|0.0|[0]|0.0|[11.7876407]|['2H']|['right']|"[ 5.55090083 14.35696695 20.27985454 27.35603224 10.23975097 26.87768591
 90.64789021 27.68578155 20.3691556  95.8879033   8.70703738 14.35696695
 11.46309295 21.2337585   6.20100798 23.20931925 30.73308478  7.5
 97.36780782]"|[0 1 0 1 1 1 0 1 0 0 0 1 1 0 1 1 0 1 0]|0.5263157894736842|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross' 'Cross' 'Cross' 'Cross' 'Cross' 'Cross']|[ 9.1131098  20.61840987 20.75935545 20.88305338 22.38362623  5.16044525]|['1H' '1H' '1H' '1H' '1H' '2H']|2|[13.00685078 31.1692739 ]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|26120|[23.1]|23.1|[1]|1.0|[0]|0.0|[36.78032062]|['2H']|['left']|"[ 5.58032257 22.98891037 17.5314717   9.31946887 12.30741646 18.60107524
 12.88691197 32.94165296 11.         32.07023542 15.78836597 16.5
 28.95185659 27.         27.5        20.40220576  5.00899191 16.89644933
  9.88382517 20.43899459 23.2165889  15.56349896 52.83523919 12.9059095
 24.16862636 19.66570619 26.25        5.55090083 39.98612259 34.63899537
 12.44548111 11.28505649 10.5        22.77284567 22.98891037 19.85673689
 31.21782343]"|[1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1]|0.8918918918918919|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[34.44670905]|['1H']|2|[40.36978922 24.1983308 ]|['1H' '2H']|2|[47.63656805, 40.44575505]|['1H', '2H']|0|[]|[]|0|[]|[]
france|2500686|334552|[19.63899183 23.96434852 16.41043875]|20.004593032908144|[0 0 1]|0.3333333333333333|[0 0 0]|0.0|[14.32060657  1.8459465  26.27343123]|['1H' '2H' '2H']|['head/body' 'right' 'right']|"[35.34204295  9.06697303  9.44047139  8.91964125 19.92743084 17.83704011
 14.2126704  18.52997572 15.85       16.86090152 23.51068906 14.37845611
 17.99506877 16.53662602 23.86650372 45.05374568 27.35603224 19.85673689
 11.40175425 16.09200112 12.52996409  9.56569391  6.84762733 30.18095426
 17.97247896]"|[1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1]|0.88|[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|1|['Assist' 'Cross' 'Cross']|[26.10477717 32.79704332  9.62217133]|['1H' '1H' '2H']|3|[10.5116751  33.80518567 40.6401295 ]|['2H' '2H' '2H']|2|[14.4984465, 47.14165901666667]|['2H', '2H']|1|[40.6401295]|['2H']|0|[]|[]
france|2500686|256992|[ 8.43341568 19.66570619]|14.04956093467895|[1 0]|0.5|[1 0]|0.5|[10.09959155 11.40053652]|['1H' '2H']|['right' 'right']|"[27.44467161 23.12406755 25.57640514 13.5        39.51041002 20.55
 11.0063618  18.22697177  3.38415425 18.12456896  8.8319024  20.51712699
 30.32094985 16.52755275 10.34456379 26.65970743 21.08915598  9.26498786
 11.77380567 45.69269635 12.12322152 23.35385407 20.88833406 11.46309295
 36.57786216 14.23587019 33.16458955 13.7       ]"|[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1]|0.9285714285714286|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[45.8873329]|['1H']|0|[]|[]|3|[19.820413416666668, 43.79820456666666, 33.80518566666667]|['1H', '1H', '2H']|0|[]|[]|0|[]|[]
france|2500686|26638|[14.78352123]|14.783521231425212|[1]|1.0|[0]|0.0|[42.64373843]|['2H']|['left']|"[20.58664616 24.70956293 18.46950189 16.5        10.74895344 21.72101517
 11.57626883]"|[1 0 1 1 1 0 1]|0.7142857142857143|[0 0 0 0 0 0 0]|0|['Cross']|[46.46297913]|['2H']|2|[31.96826513 45.3501855 ]|['2H' '2H']|0|[]|[]|1|[45.3501855]|['2H']|0|[]|[]
france|2500686|209209|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[23.29399064  8.92692556 11.28505649 38.06011692 26.21016024 13.48786492
 22.38861318  8.8319024 ]"|[0 1 1 1 1 1 1 1]|0.875|[0 0 0 0 0 0 0 0]|0|[]|[]|[]|2|[27.10903937 27.65043323]|['2H' '2H']|0|[]|[]|1|[27.65043323]|['2H']|0|[]|[]
france|2500686|25596|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[20.72414051 18.79494613 13.75       19.9930613   8.91852006 13.18986353
  6.83904233  9.35       14.91383586]"|[1 1 1 1 1 1 1 0 1]|0.8888888888888888|[0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|69525|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[33.03407332 16.56804153 37.38796598 20.12020129 28.58413021 32.32912773
 34.15318433 29.25       34.34606964]"|[1 1 1 1 1 1 1 1 1]|1.0|[0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|1|[39.05581272]|['2H']|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|27955|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[ 5.32541078  9.35       14.29239308  6.84762733 27.75      ]|[1 0 1 1 0]|0.6|[0 0 0 0 0]|0|[]|[]|[]|1|[40.44575505]|['2H']|0|[]|[]|0|[]|[]|0|[]|[]
france|2500686|27959|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[59.29639534]|[1]|1.0|[0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|25605|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[ 4.94191259 13.75       28.58478616  6.64247695 11.40175425]|[1 1 0 0 0]|0.4|[0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|99453|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[27.39233469 15.75        5.58032257 12.06244171]|[1 1 1 1]|1.0|[0 0 0 0]|0|['Smart pass']|[8.01086612]|['1H']|1|[13.0256676]|['1H']|1|[9.172032016666666]|['1H']|0|[]|[]|0|[]|[]
france|2500687|270866|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[28.07797179 29.03708835 11.88486432 25.7161914 ]|[1 0 0 1]|0.5|[0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|8899|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[32.54059004 30.75        7.1063352  22.19059485]|[0 0 1 0]|0.25|[0 0 0 0]|0|['Cross' 'Cross']|[7.39177665 9.88913072]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|286917|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[23.40240372 10.01299156 11.19430659  4.34770054 24.22581268 16.11489994
 37.22569677 34.91503974 23.16246964 99.18165153 22.29910312  6.26498204
 20.26949679 29.38575335]"|[1 1 1 1 1 1 1 0 1 0 1 0 1 1]|0.7857142857142857|[0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Smart pass' 'Cross']|[ 9.52255448 10.51043288]|['1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|213308|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 14.47592829  19.92743084  11.28505649  34.5933881   32.04122345
  31.97655391  27.51022537  49.26004974  27.97896531  18.60302395
  30.00416638  32.39459832  14.35696695   6.75        21.45600149
 113.86422836]"|[1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0]|0.875|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|['Cross']|[14.33903382]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|250134|[16.2788206  16.89644933]|16.58763496362309|[0 0]|0.0|[0 0]|0.0|[ 8.53590377 13.81145043]|['1H' '1H']|['left' 'left']|"[ 7.51348787  3.38415425 11.          9.88382517 20.25       18.3
 28.93527259 17.85385113 16.27029502]"|[1 0 1 0 1 0 0 1 1]|0.5555555555555556|[0 0 0 0 0 0 0 0 0]|0|['Cross']|[6.04631047]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|25923|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[ 0.75       18.19484817  4.63249393 12.42014493 20.51712699]|[1 1 0 1 1]|0.8|[0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|260002|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 2.66270539 26.21016024 16.74096771 10.56515499 11.10180166 36.75
 12.46635472 37.26043478]"|[1 1 1 0 1 1 1 1]|0.875|[0 0 0 0 0 0 0 0]|0|['Smart pass']|[9.76788772]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|217874|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[16.5        15.54155719]|[1 1]|1.0|[0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|134496|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[11.56243919 17.99506877 25.05992817]|[1 1 1]|1.0|[0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|25523|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[ 8.91852006 33.21238474 27.35616932 13.67808466 30.16044595]|[1 1 1 1 1]|1.0|[0 0 0 0 0]|0|['Smart pass' 'Cross' 'Smart pass']|[3.61846877 8.04349298 9.85050245]|['1H' '1H' '1H']|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|26276|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[43.93463895 35.12338964 27.01184925 23.06382449]|[1 0 1 0]|0.5|[0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|70959|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[ 18.78223895  43.53518692   9.06697303  11.09064921  29.41241235
 118.93654821  24.97623871  11.20591362  20.40220576]"|[1 0 1 1 1 0 1 1 1]|0.7777777777777778|[0 0 0 0 0 0 0 0 0]|0|['Cross']|[11.14309157]|['1H']|1|[9.17203202]|['1H']|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|41056|[]|nan|[]|0.0|0|0.0|[]|[]|[]|"[12.2        39.01733589 13.22128965 37.88218579 51.623638    4.45982062
 10.54751155 17.07659217 33.76792117  6.1        30.88207409  8.53829608
 12.07983858  5.55090083 42.21480783 32.4274575 ]"|[0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1]|0.8125|[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|1|[13.0256676]|['1H']|0|[]|[]|0|[]|[]
france|2500687|28232|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[21.11492363 36.7664589  18.89053996  7.09947181 22.2191359 ]|[1 1 1 1 1]|1.0|[0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
france|2500687|144867|[]|nan|[]|0.0|0|0.0|[]|[]|[]|[27.4        16.65270248 24.24644304 31.0632017  26.78077669 21.02878979]|[1 1 1 1 0 1]|0.8333333333333334|[0 0 0 0 0 0]|0|[]|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]|0|[]|[]
